V x y Q
22 488.0 234.0 104
120 465.5 209.5 104
119 480.33 195.0 104
22 488.0 234.0 105
113 465.5 237.5 105
122 458.0 220.0 105
120 465.5 209.5 105
113 465.5 237.5 106
20 443.0 241.0 106
103 443.0 213.0 106
122 458.0 220.0 106
103 443.0 213.0 107
19 443.0 185.0 107
120 465.5 209.5 107
122 458.0 220.0 107
23 489.0 285.0 108
123 471.5 300.0 108
124 453.0 290.0 108
111 452.5 277.5 108
123 471.5 300.0 109
21 454.0 315.0 109
89 435.0 292.5 109
124 453.0 290.0 109
89 435.0 292.5 110
17 416.0 270.0 110
111 452.5 277.5 110
124 453.0 290.0 110
21 454.0 315.0 111
123 471.5 300.0 111
125 480.0 318.33 111
126 475.5 335.0 111
123 471.5 300.0 112
23 489.0 285.0 112
127 493.0 320.0 112
125 480.0 318.33 112
127 493.0 320.0 113
24 497.0 355.0 113
126 475.5 335.0 113
125 480.0 318.33 113
26 534.0 262.0 114
128 511.5 273.5 114
129 503.67 260.33 114
130 511.0 248.0 114
128 511.5 273.5 115
23 489.0 285.0 115
115 488.5 259.5 115
129 503.67 260.33 115
115 488.5 259.5 116
22 488.0 234.0 116
130 511.0 248.0 116
129 503.67 260.33 116
24 497.0 355.0 117
131 454.0 371.0 117
132 454.0 352.33 117
126 475.5 335.0 117
131 454.0 371.0 118
16 411.0 387.0 118
116 432.5 351.0 118
132 454.0 352.33 118
116 432.5 351.0 119
21 454.0 315.0 119
126 475.5 335.0 119
132 454.0 352.33 119
25 510.0 166.0 120
133 465.5 151.5 120
134 430.33 138.0 120
135 435.0 138.5 120
133 465.5 151.5 121
18 421.0 137.0 121
106 390.5 124.0 121
134 430.33 138.0 121
106 390.5 124.0 122
9 360.0 111.0 122
135 435.0 138.5 122
134 430.33 138.0 122
25 510.0 166.0 123
118 476.5 175.5 123
136 458.0 162.67 123
133 465.5 151.5 123
118 476.5 175.5 124
19 443.0 185.0 124
99 432.0 161.0 124
136 458.0 162.67 124
99 432.0 161.0 125
18 421.0 137.0 125
133 465.5 151.5 125
136 458.0 162.67 125
22 488.0 234.0 126
121 499.0 200.0 126
137 510.67 220.67 126
130 511.0 248.0 126
121 499.0 200.0 127
25 510.0 166.0 127
138 522.0 214.0 127
137 510.67 220.67 127
138 522.0 214.0 128
26 534.0 262.0 128
130 511.0 248.0 128
137 510.67 220.67 128
26 534.0 262.0 129
139 515.5 308.5 129
140 506.67 300.67 129
128 511.5 273.5 129
139 515.5 308.5 130
24 497.0 355.0 130
127 493.0 320.0 130
140 506.67 300.67 130
127 493.0 320.0 131
23 489.0 285.0 131
128 511.5 273.5 131
140 506.67 300.67 131
