V x y Q
124 236.5 362.5 104
21 238.0 290.0 104
127 242.5 239.0 104
131 240.0 304.33 104
23 270.0 86.0 105
132 258.5 137.0 105
133 248.67 109.67 105
134 249.5 70.5 105
132 258.5 137.0 106
22 247.0 188.0 106
129 238.0 121.5 106
133 248.67 109.67 106
129 238.0 121.5 107
19 229.0 55.0 107
134 249.5 70.5 107
133 248.67 109.67 107
23 270.0 86.0 108
135 252.5 260.5 108
136 250.67 236.33 108
132 258.5 137.0 108
135 252.5 260.5 109
20 235.0 435.0 109
130 241.0 311.5 109
136 250.67 236.33 109
130 241.0 311.5 110
22 247.0 188.0 110
132 258.5 137.0 110
136 250.67 236.33 110
24 313.0 37.0 111
137 271.0 46.0 111
138 246.67 44.67 111
139 255.5 39.5 111
137 271.0 46.0 112
19 229.0 55.0 112
116 213.5 48.5 112
138 246.67 44.67 112
116 213.5 48.5 113
18 198.0 42.0 113
139 255.5 39.5 113
138 246.67 44.67 113
24 313.0 37.0 114
140 291.5 61.5 114
141 270.67 59.33 114
137 271.0 46.0 114
140 291.5 61.5 115
23 270.0 86.0 115
134 249.5 70.5 115
141 270.67 59.33 115
134 249.5 70.5 116
19 229.0 55.0 116
137 271.0 46.0 116
141 270.67 59.33 116
24 313.0 37.0 117
142 274.0 236.0 117
143 272.67 186.0 117
140 291.5 61.5 117
142 274.0 236.0 118
20 235.0 435.0 118
135 252.5 260.5 118
143 272.67 186.0 118
135 252.5 260.5 119
23 270.0 86.0 119
140 291.5 61.5 119
143 272.67 186.0 119
25 321.0 135.0 120
144 278.0 285.0 120
145 289.67 202.33 120
146 317.0 86.0 120
144 278.0 285.0 121
20 235.0 435.0 121
142 274.0 236.0 121
145 289.67 202.33 121
142 274.0 236.0 122
24 313.0 37.0 122
146 317.0 86.0 122
145 289.67 202.33 122
26 344.0 149.0 123
147 332.5 142.0 123
148 326.0 107.0 123
149 328.5 93.0 123
147 332.5 142.0 124
25 321.0 135.0 124
146 317.0 86.0 124
148 326.0 107.0 124
146 317.0 86.0 125
24 313.0 37.0 125
149 328.5 93.0 125
148 326.0 107.0 125
26 344.0 149.0 126
150 289.5 292.0 126
151 300.0 239.67 126
147 332.5 142.0 126
150 289.5 292.0 127
20 235.0 435.0 127
144 278.0 285.0 127
151 300.0 239.67 127
144 278.0 285.0 128
25 321.0 135.0 128
147 332.5 142.0 128
151 300.0 239.67 128
27 356.0 97.0 129
152 350.0 123.0 129
153 337.67 94.33 129
154 334.5 67.0 129
152 350.0 123.0 130
26 344.0 149.0 130
149 328.5 93.0 130
153 337.67 94.33 130
149 328.5 93.0 131
24 313.0 37.0 131
154 334.5 67.0 131
153 337.67 94.33 131
28 369.0 267.0 132
155 356.5 208.0 132
156 356.33 171.0 132
157 362.5 182.0 132
155 356.5 208.0 133
26 344.0 149.0 133
152 350.0 123.0 133
156 356.33 171.0 133
152 350.0 123.0 134
27 356.0 97.0 134
157 362.5 182.0 134
156 356.33 171.0 134
28 369.0 267.0 135
158 302.0 351.0 135
159 316.0 283.67 135
155 356.5 208.0 135
158 302.0 351.0 136
20 235.0 435.0 136
150 289.5 292.0 136
159 316.0 283.67 136
150 289.5 292.0 137
26 344.0 149.0 137
155 356.5 208.0 137
159 316.0 283.67 137
29 379.0 220.0 138
160 374.0 243.5 138
161 368.0 194.67 138
162 367.5 158.5 138
160 374.0 243.5 139
28 369.0 267.0 139
157 362.5 182.0 139
161 368.0 194.67 139
157 362.5 182.0 140
27 356.0 97.0 140
162 367.5 158.5 140
161 368.0 194.67 140
30 395.0 344.0 141
163 382.0 305.5 141
164 381.0 277.0 141
165 387.0 282.0 141
163 382.0 305.5 142
28 369.0 267.0 142
