V x y Q
194 385.0 899.0 127
11 250.0 900.0 127
130 272.0 870.5 127
195 354.67 879.67 127
130 272.0 870.5 128
13 294.0 841.0 128
183 407.0 869.5 128
195 354.67 879.67 128
26 520.0 898.0 129
196 568.0 942.0 129
197 462.0 928.0 129
194 385.0 899.0 129
196 568.0 942.0 130
37 616.0 986.0 130
198 433.0 943.0 130
197 462.0 928.0 130
198 433.0 943.0 131
11 250.0 900.0 131
194 385.0 899.0 131
197 462.0 928.0 131
29 548.0 736.0 132
185 497.5 752.0 132
199 473.0 726.67 132
200 486.0 706.0 132
185 497.5 752.0 133
23 447.0 768.0 133
180 435.5 722.0 133
199 473.0 726.67 133
180 435.5 722.0 134
22 424.0 676.0 134
200 486.0 706.0 134
199 473.0 726.67 134
22 424.0 676.0 135
176 472.5 581.0 135
201 505.67 573.33 135
202 498.0 617.0 135
176 472.5 581.0 136
28 521.0 486.0 136
203 546.5 522.0 136
201 505.67 573.33 136
203 546.5 522.0 137
33 572.0 558.0 137
202 498.0 617.0 137
201 505.67 573.33 137
25 504.0 808.0 138
188 526.0 772.0 138
204 545.0 769.0 138
205 543.5 785.5 138
188 526.0 772.0 139
29 548.0 736.0 139
206 565.5 749.5 139
204 545.0 769.0 139
206 565.5 749.5 140
34 583.0 763.0 140
205 543.5 785.5 140
204 545.0 769.0 140
32 572.0 825.0 141
207 546.0 835.0 141
208 532.0 826.0 141
209 538.0 816.5 141
207 546.0 835.0 142
27 520.0 845.0 142
193 512.0 826.5 142
208 532.0 826.0 142
193 512.0 826.5 143
25 504.0 808.0 143
209 538.0 816.5 143
208 532.0 826.0 143
30 562.0 687.0 144
210 555.0 711.5 144
211 511.33 699.67 144
212 493.0 681.5 144
210 555.0 711.5 145
29 548.0 736.0 145
200 486.0 706.0 145
211 511.33 699.67 145
200 486.0 706.0 146
22 424.0 676.0 146
212 493.0 681.5 146
211 511.33 699.67 146
29 548.0 736.0 147
210 555.0 711.5 147
213 564.33 728.67 147
206 565.5 749.5 147
210 555.0 711.5 148
30 562.0 687.0 148
214 572.5 725.0 148
213 564.33 728.67 148
214 572.5 725.0 149
34 583.0 763.0 149
206 565.5 749.5 149
213 564.33 728.67 149
31 571.0 848.0 150
215 545.5 873.0 150
216 537.0 863.67 150
217 545.5 846.5 150
215 545.5 873.0 151
26 520.0 898.0 151
191 520.0 871.5 151
216 537.0 863.67 151
191 520.0 871.5 152
27 520.0 845.0 152
217 545.5 846.5 152
216 537.0 863.67 152
27 520.0 845.0 153
207 546.0 835.0 153
218 554.33 839.33 153
217 545.5 846.5 153
207 546.0 835.0 154
32 572.0 825.0 154
219 571.5 836.5 154
218 554.33 839.33 154
219 571.5 836.5 155
31 571.0 848.0 155
217 545.5 846.5 155
218 554.33 839.33 155
28 521.0 486.0 156
220 556.0 474.5 156
221 561.33 502.33 156
203 546.5 522.0 156
220 556.0 474.5 157
35 591.0 463.0 157
222 581.5 510.5 157
221 561.33 502.33 157
222 581.5 510.5 158
33 572.0 558.0 158
203 546.5 522.0 158
221 561.33 502.33 158
33 572.0 558.0 159
223 567.0 622.5 159
224 519.33 640.33 159
202 498.0 617.0 159
223 567.0 622.5 160
30 562.0 687.0 160
212 493.0 681.5 160
224 519.33 640.33 160
212 493.0 681.5 161
22 424.0 676.0 161
202 498.0 617.0 161
224 519.33 640.33 161
30 562.0 687.0 162
223 567.0 622.5 162
225 587.67 599.0 162
226 595.5 619.5 162
223 567.0 622.5 163
33 572.0 558.0 163
227 600.5 555.0 163
225 587.67 599.0 163
227 600.5 555.0 164
40 629.0 552.0 164
226 595.5 619.5 164
225 587.67 599.0 164
34 583.0 763.0 165
228 577.5 794.0 165
229 553.0 798.67 165
205 543.5 785.5 165
228 577.5 794.0 166
32 572.0 825.0 166
209 538.0 816.5 166
229 553.0 798.67 166
209 538.0 816.5 167
25 504.0 808.0 167
205 543.5 785.5 167
229 553.0 798.67 167
32 572.0 825.0 168
228 577.5 794.0 168
230 600.67 799.33 168
231 609.5 817.5 168
228 577.5 794.0 169
34 583.0 763.0 169
232 615.0 786.5 169
230 600.67 799.33 169
232 615.0 786.5 170
44 647.0 810.0 170
231 609.5 817.5 170
230 600.67 799.33 170
38 617.0 438.0 171
233 569.0 462.0 171
234 531.33 391.0 171
235 536.5 343.5 171
233 569.0 462.0 172
28 521.0 486.0 172
167 488.5 367.5 172
234 531.33 391.0 172
167 488.5 367.5 173
24 456.0 249.0 173
235 536.5 343.5 173
234 531.33 391.0 173
28 521.0 486.0 174
233 569.0 462.0 174
236 576.33 462.33 174
220 556.0 474.5 174
233 569.0 462.0 175
38 617.0 438.0 175
237 604.0 450.5 175
236 576.33 462.33 175
237 604.0 450.5 176
35 591.0 463.0 176
220 556.0 474.5 176
236 576.33 462.33 176
33 572.0 558.0 177
222 581.5 510.5 177
238 597.33 524.33 177
227 600.5 555.0 177
222 581.5 510.5 178
35 591.0 463.0 178
239 610.0 507.5 178
238 597.33 524.33 178
239 610.0 507.5 179
40 629.0 552.0 179
227 600.5 555.0 179
238 597.33 524.33 179
44 647.0 810.0 180
240 609.0 829.0 180
241 596.67 827.67 180
231 609.5 817.5 180
240 609.0 829.0 181
31 571.0 848.0 181
219 571.5 836.5 181
241 596.67 827.67 181
219 571.5 836.5 182
32 572.0 825.0 182
231 609.5 817.5 182
241 596.67 827.67 182
31 571.0 848.0 183
242 615.5 895.0 183
243 613.0 918.33 183
244 589.5 906.5 183
242 615.5 895.0 184
47 660.0 942.0 184
245 634.0 953.5 184
243 613.0 918.33 184
245 634.0 953.5 185
36 608.0 965.0 185
244 589.5 906.5 185
243 613.0 918.33 185
36 608.0 965.0 186
246 564.0 931.5 186
247 566.33 903.67 186
244 589.5 906.5 186
246 564.0 931.5 187
26 520.0 898.0 187
215 545.5 873.0 187
247 566.33 903.67 187
215 545.5 873.0 188
31 571.0 848.0 188
244 589.5 906.5 188
247 566.33 903.67 188
37 616.0 986.0 189
196 568.0 942.0 189
248 581.33 949.67 189
249 612.0 975.5 189
196 568.0 942.0 190
26 520.0 898.0 190
246 564.0 931.5 190
248 581.33 949.67 190
246 564.0 931.5 191
36 608.0 965.0 191
249 612.0 975.5 191
248 581.33 949.67 191
40 629.0 552.0 192
250 629.0 629.0 192
251 606.67 648.33 192
226 595.5 619.5 192
250 629.0 629.0 193
39 629.0 706.0 193
252 595.5 696.5 193
251 606.67 648.33 193
252 595.5 696.5 194
30 562.0 687.0 194
226 595.5 619.5 194
251 606.67 648.33 194
37 616.0 986.0 195
253 335.5 966.5 195
254 307.0 944.33 195
198 433.0 943.0 195
253 335.5 966.5 196
4 55.0 947.0 196
125 152.5 923.5 196
254 307.0 944.33 196
125 152.5 923.5 197
11 250.0 900.0 197
198 433.0 943.0 197
254 307.0 944.33 197
24 456.0 249.0 198
255 547.5 274.0 198
256 570.67 328.67 198
235 536.5 343.5 198
255 547.5 274.0 199
41 639.0 299.0 199
257 628.0 368.5 199
256 570.67 328.67 199
257 628.0 368.5 200
38 617.0 438.0 200
235 536.5 343.5 200
256 570.67 328.67 200
35 591.0 463.0 201
237 604.0 450.5 201
258 622.67 472.0 201
259 625.5 489.0 201
237 604.0 450.5 202
38 617.0 438.0 202
260 638.5 476.5 202
258 622.67 472.0 202
260 638.5 476.5 203
46 660.0 515.0 203
259 625.5 489.0 203
258 622.67 472.0 203
34 583.0 763.0 204
261 606.0 734.5 204
262 617.33 728.67 204
263 611.5 740.0 204
261 606.0 734.5 205
39 629.0 706.0 205
264 634.5 711.5 205
262 617.33 728.67 205
264 634.5 711.5 206
42 640.0 717.0 206
263 611.5 740.0 206
262 617.33 728.67 206
39 629.0 706.0 207
261 606.0 734.5 207
265 591.33 718.67 207
252 595.5 696.5 207
261 606.0 734.5 208
34 583.0 763.0 208
214 572.5 725.0 208
265 591.33 718.67 208
214 572.5 725.0 209
30 562.0 687.0 209
252 595.5 696.5 209
265 591.33 718.67 209
24 456.0 249.0 210
164 432.0 190.5 210
266 519.67 200.33 210
267 575.5 234.5 210
164 432.0 190.5 211
21 408.0 132.0 211
268 551.5 176.0 211
266 519.67 200.33 211
268 551.5 176.0 212
50 695.0 220.0 212
267 575.5 234.5 212
266 519.67 200.33 212
38 617.0 438.0 213
257 628.0 368.5 213
269 633.33 381.33 213
270 630.5 422.5 213
257 628.0 368.5 214
41 639.0 299.0 214
271 641.5 353.0 214
269 633.33 381.33 214
271 641.5 353.0 215
43 644.0 407.0 215
270 630.5 422.5 215
269 633.33 381.33 215
38 617.0 438.0 216
270 630.5 422.5 216
272 640.33 453.33 216
260 638.5 476.5 216
270 630.5 422.5 217
43 644.0 407.0 217
273 652.0 461.0 217
272 640.33 453.33 217
273 652.0 461.0 218
46 660.0 515.0 218
260 638.5 476.5 218
272 640.33 453.33 218
39 629.0 706.0 219
250 629.0 629.0 219
274 655.33 615.67 219
275 668.5 647.5 219
250 629.0 629.0 220
40 629.0 552.0 220
276 668.5 570.5 220
274 655.33 615.67 220
276 668.5 570.5 221
53 708.0 589.0 221
275 668.5 647.5 221
274 655.33 615.67 221
34 583.0 763.0 222
263 611.5 740.0 222
277 624.33 744.67 222
278 616.5 758.5 222
263 611.5 740.0 223
42 640.0 717.0 223
279 645.0 735.5 223
277 624.33 744.67 223
279 645.0 735.5 224
45 650.0 754.0 224
278 616.5 758.5 224
277 624.33 744.67 224
46 660.0 515.0 225
280 644.5 533.5 225
281 626.67 510.0 225
259 625.5 489.0 225
280 644.5 533.5 226
40 629.0 552.0 226
239 610.0 507.5 226
281 626.67 510.0 226
239 610.0 507.5 227
35 591.0 463.0 227
259 625.5 489.0 227
281 626.67 510.0 227
45 650.0 754.0 228
282 648.5 782.0 228
283 626.67 775.67 228
278 616.5 758.5 228
282 648.5 782.0 229
44 647.0 810.0 229
232 615.0 786.5 229
283 626.67 775.67 229
232 615.0 786.5 230
34 583.0 763.0 230
278 616.5 758.5 230
283 626.67 775.67 230
